ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical,high,low,medium,left
9948,0.91,0.67,3,257,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9949,0.8,0.8,4,229,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9950,0.89,0.64,4,274,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9951,0.75,0.41,5,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9952,0.94,0.85,3,137,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9953,0.5,0.75,4,239,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9954,0.75,0.95,4,177,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9955,0.84,0.78,5,164,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9956,0.55,0.81,5,229,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9957,0.59,0.82,3,149,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9958,0.58,0.43,3,224,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9959,0.91,0.59,5,179,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9960,0.43,0.92,5,151,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9961,0.51,0.79,5,222,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9962,0.81,0.96,4,219,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9963,0.72,0.39,3,257,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9964,0.89,0.99,4,258,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9965,0.61,0.74,5,185,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9966,0.57,0.7,3,248,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9967,0.74,0.82,5,154,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9968,0.87,0.64,3,187,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9969,0.58,0.62,3,182,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9970,0.63,0.59,3,189,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9971,0.89,0.85,4,195,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9972,0.49,0.74,2,154,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9973,0.59,0.59,4,244,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9974,0.71,0.99,3,228,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9975,0.58,0.62,3,218,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9976,0.84,0.61,5,202,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9977,0.92,0.48,4,208,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9978,0.91,0.59,3,266,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9979,0.92,0.78,4,177,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9980,0.95,0.65,3,183,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9981,0.53,0.62,4,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9982,0.89,0.89,5,179,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9983,0.81,0.84,3,198,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9984,0.78,0.67,5,209,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9985,0.66,0.48,3,203,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9986,0.37,0.71,6,266,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9987,0.55,0.84,4,200,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9988,0.79,0.88,3,195,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9989,0.89,0.83,5,269,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9990,0.54,0.76,5,226,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9991,0.74,0.8,4,200,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9992,0.7,0.47,2,176,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9993,0.37,0.85,2,185,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9994,0.84,0.71,3,179,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9995,0.55,0.58,5,208,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9996,0.93,0.79,5,241,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9997,0.97,0.55,4,166,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9998,0.64,0.53,3,216,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9999,0.62,0.64,4,185,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,0.26,0.91,5,183,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10001,0.93,0.49,4,255,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10002,0.27,0.61,3,213,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10003,0.9,0.63,4,173,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10004,0.16,0.7,6,246,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10005,0.75,0.63,3,148,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10006,0.72,0.74,2,238,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10007,0.68,0.51,3,185,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10008,0.13,0.77,4,201,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10009,0.96,0.92,3,150,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10010,0.71,0.72,4,137,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10011,0.85,0.66,5,189,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10012,0.87,0.91,3,229,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10013,0.86,0.93,3,199,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10014,0.49,0.85,3,250,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10015,0.99,0.59,5,263,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10016,0.75,0.95,3,268,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10017,0.61,0.64,3,187,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10018,0.89,0.84,6,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10019,0.77,0.7,4,232,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10020,0.7,0.79,3,226,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10021,0.5,0.58,4,96,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10022,0.61,1,4,133,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10023,0.98,0.53,4,214,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10024,0.61,0.77,4,252,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10025,0.85,0.56,3,199,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10026,0.42,0.85,3,150,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10027,0.56,0.75,4,141,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10028,0.88,0.8,4,239,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10029,0.92,0.69,3,139,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10030,0.85,0.77,3,146,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10031,0.66,0.74,4,179,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10032,0.82,0.93,3,160,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10033,0.14,0.58,6,205,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10034,0.6,0.98,5,213,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10035,0.92,0.65,4,260,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10036,0.51,0.72,3,242,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10037,0.85,0.46,3,123,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10038,0.43,0.84,2,285,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10039,0.98,0.56,3,103,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10040,0.84,0.55,5,264,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10041,0.7,0.52,3,227,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10042,0.82,0.82,5,267,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10043,0.94,0.67,3,142,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10044,0.55,0.79,3,254,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10045,0.98,0.5,3,251,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10046,0.78,0.63,4,158,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10047,0.99,0.77,5,160,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10048,0.74,0.58,4,215,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10049,0.5,0.74,4,237,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10050,0.25,0.8,5,237,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10051,0.49,0.55,4,268,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10052,0.63,0.74,4,234,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10053,0.68,0.73,3,250,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10054,0.62,0.54,4,212,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10055,0.89,0.52,4,189,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10056,0.31,0.37,2,104,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10057,0.89,0.61,3,211,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10058,0.72,0.65,3,109,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10059,0.84,0.75,2,168,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10060,0.88,0.71,3,184,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10061,0.74,1,4,242,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10062,0.96,0.95,6,215,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10063,0.82,0.89,5,182,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10064,0.7,0.64,5,260,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10065,0.61,0.84,4,265,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10066,0.65,0.83,5,182,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10067,0.77,0.64,3,191,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10068,0.81,0.77,5,167,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10069,0.87,0.66,3,270,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10070,0.96,0.73,4,273,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10071,0.48,0.7,3,251,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10072,0.78,0.96,3,217,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10073,0.75,1,4,222,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10074,0.23,0.87,5,258,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10075,0.85,0.76,3,197,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10076,0.67,0.56,3,193,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10077,0.71,0.81,2,182,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10078,0.72,0.7,3,163,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10079,0.8,0.77,4,224,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10080,0.64,0.86,4,143,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10081,0.54,0.42,6,218,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10082,0.73,0.67,3,208,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10083,0.73,1,2,229,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10084,0.55,0.62,5,184,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10085,0.63,0.41,3,180,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10086,0.15,0.8,5,121,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10087,0.6,0.5,5,203,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10088,0.38,0.51,3,151,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10089,0.81,0.77,4,239,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10090,0.75,0.53,3,166,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10091,0.52,0.92,3,268,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10092,0.51,1,5,196,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10093,0.66,0.62,4,241,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10094,0.8,0.87,5,251,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10095,0.85,0.69,3,263,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10096,0.77,0.73,3,224,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10097,0.29,0.4,4,138,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10098,0.15,0.67,6,167,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10099,0.73,0.83,5,266,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10100,0.55,0.74,2,116,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10101,0.2,0.69,2,160,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10102,0.56,0.68,3,144,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10103,0.55,0.54,3,190,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10104,0.9,0.49,6,175,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10105,0.73,0.55,3,206,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10106,0.48,0.99,5,180,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10107,0.64,0.74,4,157,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10108,0.95,0.75,4,203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10109,0.82,0.66,4,238,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10110,0.95,0.65,3,273,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10111,0.92,0.9,4,179,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10112,0.22,0.84,3,131,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10113,0.17,0.77,4,151,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10114,0.51,0.55,3,261,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10115,0.67,0.64,3,203,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10116,0.6,0.66,5,143,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10117,0.99,0.55,3,97,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10118,0.35,0.71,6,204,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10119,0.13,0.72,4,154,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10120,0.97,0.93,2,160,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10121,0.49,0.61,4,232,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10122,0.62,0.71,3,255,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10123,0.35,0.54,3,128,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10124,0.81,0.79,4,222,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10125,0.57,0.75,5,171,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10126,1,0.66,4,173,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10127,0.93,0.71,4,272,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10128,0.89,0.85,3,166,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10129,0.64,0.61,4,143,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10130,0.54,0.95,4,149,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10131,0.52,0.85,4,257,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10132,0.12,0.65,5,262,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10133,0.14,0.49,4,115,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10134,0.57,0.54,4,142,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10135,0.57,0.64,4,144,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10136,1,0.56,5,247,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10137,0.94,0.58,4,216,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10138,0.93,0.48,3,276,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10139,0.91,0.88,5,123,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10140,0.85,0.77,4,264,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10141,0.8,0.98,3,189,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10142,0.68,0.69,3,148,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10143,0.91,0.6,5,150,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10144,0.93,0.9,3,172,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10145,0.81,0.68,3,236,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10146,0.51,0.74,4,151,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10147,0.49,0.52,3,168,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10148,0.55,0.55,5,256,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10149,0.17,0.51,6,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10150,0.8,0.79,4,148,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10151,0.61,0.67,3,266,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10152,0.59,0.73,3,195,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10153,0.67,0.77,4,242,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10154,0.96,0.81,4,183,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10155,0.72,0.66,3,134,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10156,0.72,0.76,4,189,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10157,0.99,0.61,5,196,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10158,0.22,0.61,4,150,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10159,0.32,0.52,4,191,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10160,0.64,0.86,4,248,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10161,0.9,0.49,3,256,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10162,0.86,0.9,3,158,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10163,0.67,0.76,2,210,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10164,0.9,0.59,3,247,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10165,0.52,0.8,3,156,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10166,0.57,0.89,3,202,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10167,0.55,0.83,3,157,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10168,0.2,0.83,4,258,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10169,0.89,0.66,4,176,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10170,0.15,0.56,4,214,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10171,0.8,0.6,3,212,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10172,0.55,0.48,4,271,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10173,0.53,0.64,5,281,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10174,0.62,0.77,3,204,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10175,1,0.58,3,112,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10176,0.31,0.75,3,120,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10177,0.62,0.51,5,134,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10178,0.73,0.61,5,222,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10179,0.52,0.61,3,203,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10180,0.33,0.65,2,239,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10181,0.88,0.5,3,142,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10182,0.65,0.54,2,177,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10183,0.91,0.7,6,201,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10184,0.83,0.91,3,196,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10185,0.2,0.87,3,140,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10186,0.96,0.8,5,195,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10187,0.75,0.89,5,154,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10188,0.93,0.57,3,141,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10189,0.87,0.49,4,213,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10190,0.94,0.58,5,222,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10191,0.85,0.72,3,150,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10192,0.63,0.5,4,172,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10193,0.78,0.63,5,261,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10194,0.87,0.92,2,248,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10195,0.77,0.76,5,149,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10196,1,0.61,5,178,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10197,0.93,0.81,3,212,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10198,0.5,0.4,2,108,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10199,0.9,0.66,4,160,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10200,0.61,0.56,2,160,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10201,0.57,0.97,5,196,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10202,0.43,0.5,4,121,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10203,0.6,0.56,5,268,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10204,0.56,0.92,3,232,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10205,0.57,0.62,5,263,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10206,0.56,0.82,3,208,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10207,0.64,0.9,6,143,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10208,0.53,0.56,5,236,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10209,0.19,0.6,5,198,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10210,0.5,0.8,4,261,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10211,0.86,0.97,4,258,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10212,0.92,0.66,3,230,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10213,0.82,0.97,3,137,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10214,0.54,0.51,5,258,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10215,0.23,0.51,5,139,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10216,0.65,0.71,4,186,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10217,0.99,0.98,4,259,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10218,0.54,0.59,4,202,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10219,0.99,0.68,4,235,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10220,0.76,0.89,4,224,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10221,0.57,0.54,4,210,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10222,0.53,0.75,4,240,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10223,0.86,0.55,5,149,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10224,0.97,0.96,4,250,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10225,0.13,0.76,5,171,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10226,0.73,0.89,3,139,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10227,0.62,0.95,4,132,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10228,0.59,0.37,3,125,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10229,0.63,0.7,6,141,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10230,0.64,0.52,3,269,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10231,0.5,0.85,5,249,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
